-2.193138,0.8772346,1.5442153,-2.0943952,0.37051156,-0.8918067,-0.8652242
1.5415816,-0.19846824,0.45750073,2.0943952,0.10210853,0.5223888,3.0543263
1.8885585,-0.1513608,0.17726766,2.0943952,-0.47880706,0.562872,-2.4673884
-2.9164298,-0.108303644,-1.4323012,2.0943952,-0.8077995,0.3663275,-1.8451596
2.5718994,-0.1816831,-0.15788372,2.0943952,-0.35642052,0.59804904,-2.7229335
-2.1356604,0.63075715,1.3479077,-2.0943952,0.3546424,-0.5739686,-0.682426
-2.9670596,0.5787968,2.4030662,-2.0943952,0.18500763,-0.4534883,-0.54679716
-0.11101149,1.1769452,-1.670594,-2.0943952,-0.7701271,-1.2857951,1.8204641
-2.7394466,0.2866787,1.8907833,-2.0943952,0.19742432,-0.4680423,-0.22385193
0.0610604,0.98631024,1.4620229,2.0943952,-0.7221643,1.1440105,-1.3741117
-1.5681455,1.8641436,-2.6855924,-2.0943952,0.4131425,-1.4137429,-2.4037855
-2.2529473,0.8477577,1.6626229,-2.0943952,-2.4504364,0.5782584,1.9617642
2.2096982,-0.045201268,-0.31315798,2.0943952,-0.67424065,0.55871105,-2.1450608
2.9670596,-1.4475579,-2.0097787,2.0943952,-0.4670655,1.5798881,-0.7958271
-2.9670596,-0.08950578,-0.5121272,2.0613115,-0.75134826,0.4730514,-2.124543
0.6597189,-0.3778308,-1.5835139,-2.0093114,-1.0663753,-0.14667667,0.9738524
-0.24869345,0.11304933,-0.9585647,-2.0302925,2.3121426,0.5239501,-1.9653217
0.76849407,-0.27997196,-1.7171971,-1.9867442,-2.2158542,0.04325261,2.1689591
0.97721344,-0.9888989,-1.2975131,-1.9601377,1.2305684,-0.59911805,-1.8345006
-0.25668278,0.32195345,2.1051805,1.9853083,2.0971754,-0.49045974,1.3091635
-2.1534092,1.2058047,1.886425,-1.9987576,1.0381033,-0.98629594,-1.8093169
2.106367,0.019437462,-0.058293313,2.014248,2.7883627,-0.23912343,0.61657053
1.7408925,-0.046088506,0.39891997,2.0003145,-0.24941973,0.265636,-2.5866747
1.3652798,0.37239483,-2.4942594,-1.9960631,2.9150922,0.42860436,-2.0257194
-0.012591154,0.4978162,1.7217075,2.0073168,-0.23739061,0.29702646,-2.8268328
-2.9670596,-1.2431389,-0.3247684,-2.0053298,-0.56435543,-0.27398697,0.7938612
-0.9371667,0.03458079,-0.13765046,-2.0274704,2.237615,0.2994722,-1.9064097
-2.2599611,0.2482567,-1.5483937,2.0419962,1.127923,0.22826025,2.0067863
-1.4718466,0.023789838,0.5624203,-2.0619323,-0.50829357,-0.2267847,0.7014951
0.7312032,0.7428555,0.87254655,2.0706563,2.643512,-0.672705,1.687373
2.9670596,-0.015179417,2.0870934,-2.0437038,-0.52904946,-0.017555341,1.0386117
0.9039233,0.053748257,1.3391337,2.0616605,0.46341488,0.12618248,2.9865181
2.4927359,0.15812127,-0.14201948,2.0434015,2.0201275,-0.052323572,1.4411004
2.2982543,0.17322074,-0.63573015,2.0457308,0.22551252,0.002067083,3.0543263
-2.0736656,-0.18147635,1.2759423,-2.0468924,-1.7677772,0.029632432,2.1209717
-2.3480797,-0.4555888,-1.6792367,2.0817523,-0.57330155,0.30821648,-1.8294164
-1.9502606,1.1093309,-1.2084146,2.0943952,-2.209279,-1.2892606,-1.472716
2.9670596,-1.5816028,0.8735108,-2.0316284,-0.96233994,-1.3444339,2.4859974
-2.1556132,1.047111,-0.9249258,2.0813122,-2.6890419,-0.9659323,-0.96467143
0.9608727,0.49764106,1.1960193,2.0681756,-1.0949137,0.114370875,-1.4091356
0.8722025,0.11673414,-1.5231986,-2.0402672,-1.8962077,0.20653513,2.2583475
-0.7056218,0.031081367,2.9325879,2.0713038,-0.06732685,0.18848713,-2.44248
-1.2817202,1.6512736,-0.6662076,2.084501,0.34510174,1.8031512,0.8296677
0.95592594,-0.46413967,1.9882782,2.047307,-2.2523255,-0.9046383,-1.157706
2.9670596,-0.028599773,-1.4186003,2.0151625,1.7529976,-0.20674111,2.5227141
-0.32811657,-0.16082932,2.9670596,2.0456707,-2.221377,-0.4250075,-0.64341223
-0.942759,-0.037918855,-0.03285689,-2.0238671,-0.4233755,-0.039470125,1.0666325
-2.0752273,-0.48297527,1.1697989,-2.0209644,0.69148755,-0.013028759,0.025516775
-2.9670596,0.21987863,-2.1869204,-1.9991813,-2.0189128,0.8835525,2.1142979
1.6582712,-0.7753141,-1.3971225,-2.023315,-2.0600052,1.423617,1.6872522
-2.1675587,-0.7149365,1.1210611,-1.9971989,-1.6150339,-0.115034424,2.495521
1.7331939,-1.2123915,-0.9593029,-1.980696,-2.3089585,1.7497357,1.6360713
1.1196907,0.71051,-1.9322895,-1.9855185,-1.9953043,0.04249625,2.755751
1.0502563,0.9575463,1.1326848,1.9767425,-0.76261955,-0.023382299,-1.4185783
-2.056906,0.62590975,-2.2937355,-1.9873013,-2.2125552,1.3088094,1.807172
-2.0612621,-0.7230807,1.1938561,-1.9321872,0.09172793,0.08829341,0.84276724
-2.3655033,-1.4834472,-2.590696,1.9807494,1.6712481,-0.8729569,3.0009794
-1.0059533,1.4071786,2.1919677,-1.9390272,0.22327773,-1.9770546,-1.987824
0.5304188,1.4938904,-2.1952314,-1.9529204,1.6352978,0.71996003,-0.3140459
0.112059005,0.039292216,2.7445788,1.9231178,-1.7592866,-0.7596126,-1.039476
0.29495463,1.7109793,-2.3476496,-1.9210751,-1.0409796,-1.6102974,-3.0543263
0.8722388,0.553079,-1.4974265,-1.879195,-1.0960124,0.34477675,1.8081758
1.7758492,-0.5549377,1.7193604,1.9126056,-2.2844794,-1.3458041,-1.1650271
-2.639218,-1.6020669,0.7303216,-1.8592906,1.4854374,0.76880085,0.07202389
-1.6292264,1.2720226,2.7529986,-1.8614045,-2.6051211,1.8893951,1.4936973
1.0018356,0.8874362,1.365713,1.8564458,2.9133272,0.14562993,1.283429
0.7894009,1.2598714,-1.9614094,-1.8470837,0.97863543,0.44289693,0.21003483
1.0172123,0.57042915,1.654656,1.8397639,-1.2928784,-0.51113766,-1.1453607
-2.4414213,-1.7702503,0.85989946,-1.7983302,1.4330938,0.75801325,0.09562412
-2.0616875,-0.83079094,1.4695255,-1.7786582,-0.7793058,0.45107132,1.5340748
1.3316808,0.47446716,1.5491006,1.7751529,1.9390911,0.7513008,1.9421568
0.10933427,1.979489,0.27555224,1.801011,2.146887,-1.3175563,3.0543263
-2.3013,-0.32314926,1.9929754,-1.7683438,-1.9979484,0.7321382,2.3748765
-2.3566306,-0.27196482,-0.97520673,1.747444,1.6726313,1.0826836,1.8494166
-2.6467328,-1.8565294,0.54021394,-1.7143462,1.5933743,1.1042862,0.10742925
-0.831108,1.6066737,-1.001334,1.7261412,-0.45296612,2.0942626,0.6512098
-2.5810857,-0.15716372,2.6265006,-1.6768329,-1.6005689,1.245724,1.8608322
2.5428648,-1.463636,-0.75813484,-1.6572607,2.7084715,2.0943952,0.753187
0.15845819,1.9301465,-2.8517797,-1.668983,1.7380962,1.2752275,0.13500753
